trial,timestep,drone_id,pkg_id,actual_delivery_time,on_time,deadline,depot_lat,depot_lon,delivery_lat,delivery_lon
,49.0,dn14,pkg39,49,False,45.0,37.739611,-122.492203,37.779941531473604,-122.4808664452794
,51.0,dn9,pkg43,51,True,58.0,37.718779,-122.462401,37.709227270898936,-122.45582264476491
,52.0,dn7,pkg40,52,False,50.0,37.718779,-122.462401,37.71028928956113,-122.44043341042043
,54.0,dn2,pkg45,54,True,62.0,37.774524,-122.473656,37.76571244810811,-122.44270162386354
,54.0,dn13,pkg44,54,True,59.0,37.739611,-122.492203,37.72690781615006,-122.46297105342946
,56.0,dn3,pkg47,56.0,True,65.0,37.774524,-122.473656,37.75153831392695,-122.50497648559274
,59.0,dn6,pkg37,59,False,44.0,37.751751,-122.410654,37.71136679340993,-122.41166649016421
,59.0,dn1,pkg46,59,True,62.0,37.774524,-122.473656,37.78878189433958,-122.43586950863238
,61.0,dn5,pkg42,61,False,50.0,37.751751,-122.410654,37.77237527008851,-122.41571759471343
,64.0,dn15,pkg51,64,True,66.0,37.739611,-122.492203,37.773319367010345,-122.47407365207808
,68.0,dn11,pkg41,68,False,56.0,37.78929,-122.426797,37.78609504034126,-122.40206156401894
,71.0,dn3,pkg54,71.0,True,78.0,37.774524,-122.473656,37.7827586617279,-122.47223792031406
,72.0,dn4,pkg48,72,False,64.0,37.751751,-122.410654,37.72493861244147,-122.4213368078348
,73.0,dn10,pkg49,73,False,66.0,37.78929,-122.426797,37.767323452260115,-122.43585114165104
,73.0,dn9,pkg56,73.0,True,78.0,37.718779,-122.462401,37.73980838788146,-122.47887810745728
,77.0,dn13,pkg57,77,True,80.0,37.739611,-122.492203,37.714227110981035,-122.47867959185271
,78.0,dn2,pkg53,78,True,78.0,37.774524,-122.473656,37.77975084046176,-122.45382440540575
,79.0,dn12,pkg50,79,False,67.0,37.78929,-122.426797,37.75417912032925,-122.40370858829144
,84.0,dn7,pkg58,84,False,83.0,37.718779,-122.462401,37.75281927765975,-122.45159103851893
,85.0,dn9,pkg62,85,True,92.0,37.718779,-122.462401,37.75655596911614,-122.4509231529846
,86.0,dn1,pkg59,86,True,90.0,37.774524,-122.473656,37.76751680450013,-122.42171150294301
,88.0,dn3,pkg61,88,True,91.0,37.774524,-122.473656,37.79515157366237,-122.46830080508718
,89.0,dn8,pkg55,89,False,76.0,37.718779,-122.462401,37.735692177900845,-122.41006826847509
,90.0,dn15,pkg64,90,True,100.0,37.739611,-122.492203,37.7151011815638,-122.47733479213242
,91.0,dn5,pkg60,91,False,90.0,37.751751,-122.410654,37.75745081261029,-122.42057359303925
,96.0,dn14,pkg63,96,False,93.0,37.739611,-122.492203,37.71127072264718,-122.44981845982996
,97.0,dn13,pkg66,97.0,True,103.0,37.739611,-122.492203,37.74111150436784,-122.49850762050538
,6.0,dn8,pkg12,6.0,True,12.0,37.718779,-122.462401,37.7339350349873,-122.47957362821047
,7.0,dn3,pkg18,7,True,11.0,37.774524,-122.473656,37.75299887821978,-122.46449866336728
,7.0,dn7,pkg7,7.0,True,15.0,37.718779,-122.462401,37.72310265421558,-122.46687004138131
,8.0,dn2,pkg15,8.0,True,13.0,37.774524,-122.473656,37.75962560563572,-122.48019389485106
,8.0,dn13,pkg8,8.0,True,14.0,37.739611,-122.492203,37.738594234169746,-122.49878405759638
,9.0,dn1,pkg5,9,True,12.0,37.774524,-122.473656,37.758042362558335,-122.45749424613881
,9.0,dn4,pkg4,9,True,11.0,37.751751,-122.410654,37.7404764669452,-122.39822895250519
,9.0,dn5,pkg10,9,True,12.0,37.751751,-122.410654,37.750542061900944,-122.4251210267927
,9.0,dn15,pkg1,9.0,True,17.0,37.739611,-122.492203,37.73667724980951,-122.49801845842828
,10.0,dn14,pkg14,10.0,True,15.0,37.739611,-122.492203,37.73490999314518,-122.48543937303748
,12.0,dn13,pkg9,12,True,17.0,37.739611,-122.492203,37.7331960435589,-122.49848864005992
,15.0,dn15,pkg16,15,True,15.0,37.739611,-122.492203,37.76417313232618,-122.45829740189157
,16.0,dn9,pkg2,16,True,18.0,37.718779,-122.462401,37.712258094574686,-122.45629339264626
,17.0,dn8,pkg13,17,True,17.0,37.718779,-122.462401,37.73692653887086,-122.459408865187
,19.0,dn7,pkg28,19,True,22.0,37.718779,-122.462401,37.713050335664235,-122.46966161318038
,20.0,dn6,pkg17,20,False,13.0,37.751751,-122.410654,37.774898040565105,-122.42465558490417
,20.0,dn2,pkg6,20,False,13.0,37.774524,-122.473656,37.76110742914602,-122.45493329914129
,20.0,dn14,pkg21,20,True,20.0,37.739611,-122.492203,37.7602235276159,-122.49734633761558
,22.0,dn12,pkg19,22,False,16.0,37.78929,-122.426797,37.79279932341617,-122.44872497226221
,23.0,dn13,pkg29,23.0,True,32.0,37.739611,-122.492203,37.73182581389231,-122.50136691663964
,25.0,dn15,pkg27,25,True,27.0,37.739611,-122.492203,37.71217217687578,-122.46573807047285
,26.0,dn10,pkg20,26,False,12.0,37.78929,-122.426797,37.784816670082805,-122.42712710335651
,26.0,dn11,pkg22,26,False,13.0,37.78929,-122.426797,37.79413892817482,-122.39943399013373
,27.0,dn1,pkg25,27,False,19.0,37.774524,-122.473656,37.79282902652861,-122.47853358066024
,29.0,dn5,pkg11,29,False,20.0,37.751751,-122.410654,37.79200026846557,-122.39582344211654
,31.0,dn4,pkg24,31,False,21.0,37.751751,-122.410654,37.737426785934055,-122.43129533212664
,33.0,dn3,pkg3,33,False,18.0,37.774524,-122.473656,37.794137858295144,-122.4765960559507
,34.0,dn13,pkg33,34.0,True,41.0,37.739611,-122.492203,37.720965479699444,-122.50173428509568
,36.0,dn8,pkg31,36,True,41.0,37.718779,-122.462401,37.7120251276764,-122.45558356843274
,36.0,dn7,pkg30,36,True,40.0,37.718779,-122.462401,37.70891318088111,-122.48180407482249
,41.0,dn15,pkg38,41,True,49.0,37.739611,-122.492203,37.70740312479664,-122.4714664713532
,42.0,dn1,pkg35,42,True,47.0,37.774524,-122.473656,37.76548313672696,-122.43996627149119
,44.0,dn2,pkg34,44,True,47.0,37.774524,-122.473656,37.77500308775911,-122.42611947891479
,48.0,dn14,pkg37,48,False,46.0,37.739611,-122.492203,37.740639914998376,-122.43680148808821
,50.0,dn5,pkg39,50,True,51.0,37.751751,-122.410654,37.77319147227973,-122.43567842914462
,50.0,dn6,pkg41,50,True,55.0,37.751751,-122.410654,37.746241869005445,-122.41835109117419
,51.0,dn13,pkg40,51.0,True,60.0,37.739611,-122.492203,37.78298773431514,-122.48786830900546
,51.0,dn12,pkg42,51,True,59.0,37.78929,-122.426797,37.78316275137813,-122.45923594817135
,52.0,dn9,pkg36,52,False,48.0,37.718779,-122.462401,37.71726847811244,-122.41688518015775
,56.0,dn7,pkg43,56.0,True,62.0,37.718779,-122.462401,37.73758369842684,-122.49401845274033
,56.0,dn1,pkg45,56.0,True,64.0,37.774524,-122.473656,37.74358581324479,-122.48229652319782
,60.0,dn3,pkg46,60.0,True,65.0,37.774524,-122.473656,37.79036977507539,-122.50665502485144
,62.0,dn15,pkg49,62.0,True,70.0,37.739611,-122.492203,37.76050301812069,-122.49233057759757
,64.0,dn4,pkg44,64,False,61.0,37.751751,-122.410654,37.757154803058775,-122.42020208554939
,71.0,dn10,pkg48,71,False,67.0,37.78929,-122.426797,37.76750373563241,-122.41841106314764
,76.0,dn2,pkg50,76,True,77.0,37.774524,-122.473656,37.787111703556114,-122.4955257083681
,76.0,dn3,pkg53,76,True,82.0,37.774524,-122.473656,37.79009572779702,-122.50066768989423
,77.0,dn8,pkg51,77,False,73.0,37.718779,-122.462401,37.70711646181698,-122.46390759151359
,78.0,dn1,pkg47,78,False,68.0,37.774524,-122.473656,37.79490533880477,-122.48596394276723
,79.0,dn6,pkg55,79,True,84.0,37.751751,-122.410654,37.76472282866061,-122.43340328179164
,82.0,dn5,pkg54,82,True,85.0,37.751751,-122.410654,37.76897162577838,-122.4556999035839
,82.0,dn13,pkg57,82.0,True,88.0,37.739611,-122.492203,37.72930914063279,-122.48100252207419
,90.0,dn9,pkg56,90,False,84.0,37.718779,-122.462401,37.7273460299785,-122.41125754963598
,90.0,dn14,pkg59,90.0,True,99.0,37.739611,-122.492203,37.758477669564186,-122.48467215394625
,92.0,dn13,pkg61,92.0,True,98.0,37.739611,-122.492203,37.754981390808204,-122.46791742404967
,95.0,dn11,pkg58,95,False,90.0,37.78929,-122.426797,37.782089801151265,-122.45361769694539
,95.0,dn15,pkg62,95,True,104.0,37.739611,-122.492203,37.76872336886916,-122.50112508466682
,100.0,dn4,pkg66,100,True,105.0,37.751751,-122.410654,37.718549751580966,-122.42222274395867
,100.0,dn8,pkg64,100,True,107.0,37.718779,-122.462401,37.71028295808375,-122.47096106219115
,5.0,dn3,pkg19,5,True,10.0,37.774524,-122.473656,37.7665531945752,-122.49590770875864
,6.0,dn7,pkg9,6.0,True,13.0,37.718779,-122.462401,37.70719885024137,-122.48305626850683
,8.0,dn9,pkg22,8.0,True,13.0,37.718779,-122.462401,37.72027847751519,-122.49707213912674
,10.0,dn13,pkg17,10.0,True,16.0,37.739611,-122.492203,37.73163002943129,-122.50355824776446
,10.0,dn14,pkg11,10.0,True,16.0,37.739611,-122.492203,37.726976855236096,-122.48576027251677
,11.0,dn11,pkg1,11,True,15.0,37.78929,-122.426797,37.777711172894264,-122.43911032935578
,12.0,dn2,pkg7,12,False,10.0,37.774524,-122.473656,37.79350304559849,-122.46930407440844
,13.0,dn15,pkg3,13,True,13.0,37.739611,-122.492203,37.77277337466477,-122.5013513066549
,14.0,dn6,pkg15,14,True,16.0,37.751751,-122.410654,37.733713054546016,-122.4046316269036
,15.0,dn1,pkg10,15,False,10.0,37.774524,-122.473656,37.774267220737435,-122.46382613971674
,15.0,dn4,pkg2,15,False,11.0,37.751751,-122.410654,37.73492964915188,-122.42963664875482
,16.0,dn10,pkg4,16,False,13.0,37.78929,-122.426797,37.78651067733919,-122.43672810876971
,18.0,dn3,pkg8,18,False,15.0,37.774524,-122.473656,37.773564318241164,-122.46607583844973
,18.0,dn13,pkg26,18,False,16.0,37.739611,-122.492203,37.770492239617006,-122.48356257184165
,19.0,dn8,pkg12,19,False,13.0,37.718779,-122.462401,37.71790022696677,-122.4317041178743
,20.0,dn5,pkg13,20,False,13.0,37.751751,-122.410654,37.72152624088953,-122.42605651260143
,21.0,dn9,pkg24,21,False,17.0,37.718779,-122.462401,37.7246998706666,-122.44332565671955
,22.0,dn7,pkg16,22,False,15.0,37.718779,-122.462401,37.73661762341023,-122.44079340492748
,23.0,dn14,pkg14,23,False,18.0,37.739611,-122.492203,37.7398192600155,-122.45546859581496
,26.0,dn12,pkg6,26,False,18.0,37.78929,-122.426797,37.7866581687258,-122.4093242018333
,29.0,dn11,pkg29,29,False,24.0,37.78929,-122.426797,37.75846368961531,-122.46711901644666
,29.0,dn13,pkg33,29.0,True,37.0,37.739611,-122.492203,37.734262845723926,-122.50351876043321
,33.0,dn2,pkg35,33.0,True,42.0,37.774524,-122.473656,37.74605409679174,-122.45075222624587
,36.0,dn6,pkg32,36,False,32.0,37.751751,-122.410654,37.73253813852505,-122.4155924916021
,40.0,dn1,pkg37,40.0,True,47.0,37.774524,-122.473656,37.747167983414535,-122.48918960501534
,42.0,dn7,pkg41,42.0,True,50.0,37.718779,-122.462401,37.71968282597656,-122.48478914187744
,43.0,dn3,pkg38,43.0,True,49.0,37.774524,-122.473656,37.76344214274566,-122.47547664688992
,44.0,dn9,pkg34,44,False,38.0,37.718779,-122.462401,37.71773396108013,-122.4200210402222
,44.0,dn13,pkg40,44.0,True,54.0,37.739611,-122.492203,37.75631164729122,-122.50107873709567
,48.0,dn8,pkg43,48,True,52.0,37.718779,-122.462401,37.728773193931275,-122.44341580761537
,51.0,dn1,pkg45,51.0,True,60.0,37.774524,-122.473656,37.77494713245661,-122.44903560563642
,54.0,dn2,pkg48,54,True,61.0,37.774524,-122.473656,37.74478861389443,-122.47133811866875
,56.0,dn4,pkg36,56,False,40.0,37.751751,-122.410654,37.74009851782172,-122.39761805430919
,56.0,dn5,pkg39,56,False,51.0,37.751751,-122.410654,37.72553538688277,-122.40462574721091
,59.0,dn6,pkg44,59,False,54.0,37.751751,-122.410654,37.7200949031474,-122.4272851379485
,59.0,dn7,pkg47,59,False,58.0,37.718779,-122.462401,37.73265272917853,-122.41909322601002
,61.0,dn10,pkg42,61,False,50.0,37.78929,-122.426797,37.7823062017408,-122.43910298389356
,61.0,dn14,pkg53,61.0,True,70.0,37.739611,-122.492203,37.71851705387244,-122.49189417237689
,63.0,dn3,pkg50,63,True,69.0,37.774524,-122.473656,37.77927002005556,-122.49271576880801
,64.0,dn13,pkg52,64,True,67.0,37.739611,-122.492203,37.74091667743908,-122.44284872373711
,65.0,dn1,pkg55,65,True,70.0,37.774524,-122.473656,37.77561024648295,-122.45991762300775
,67.0,dn11,pkg46,67,False,60.0,37.78929,-122.426797,37.79110531503335,-122.409414742727
,67.0,dn12,pkg51,67,True,67.0,37.78929,-122.426797,37.79312772873767,-122.41196389619091
,70.0,dn8,pkg57,70.0,True,76.0,37.718779,-122.462401,37.72469888056218,-122.47617749479639
,75.0,dn2,pkg56,75,True,77.0,37.774524,-122.473656,37.79499135912761,-122.46583367541673
,79.0,dn14,pkg63,79,True,84.0,37.739611,-122.492203,37.77819701724111,-122.46598312253279
,79.0,dn9,pkg64,79,True,81.0,37.718779,-122.462401,37.708130680768825,-122.47198557989722
,83.0,dn5,pkg59,83,False,78.0,37.751751,-122.410654,37.74871037569282,-122.40124471889177
,87.0,dn1,pkg58,87,False,79.0,37.774524,-122.473656,37.76780306049436,-122.42666918294752
,87.0,dn13,pkg65,87,True,93.0,37.739611,-122.492203,37.76569815452583,-122.4601582007421
,89.0,dn15,pkg66,89.0,True,94.0,37.739611,-122.492203,37.7634211739116,-122.49422150395765
,91.0,dn7,pkg69,91,True,97.0,37.718779,-122.462401,37.73307165947371,-122.4681176086591
,93.0,dn9,pkg72,93.0,True,99.0,37.718779,-122.462401,37.732377921695374,-122.48550180634541
,96.0,dn6,pkg60,96,False,79.0,37.751751,-122.410654,37.78144371882355,-122.41303521431634
,99.0,dn8,pkg70,99,False,97.0,37.718779,-122.462401,37.73166762263071,-122.42007542123744
,100.0,dn3,pkg61,100,False,82.0,37.774524,-122.473656,37.796852616085886,-122.44330675621212
,100.0,dn4,pkg62,100,False,84.0,37.751751,-122.410654,37.76514214610964,-122.40099968796902
,100.0,dn10,pkg67,100,False,96.0,37.78929,-122.426797,37.75878252347125,-122.40089099057292
,6.0,dn6,pkg17,6,True,12.0,37.751751,-122.410654,37.719530982601086,-122.41693944354054
,6.0,dn13,pkg1,6,True,15.0,37.739611,-122.492203,37.72072666810879,-122.50361164729058
,7.0,dn2,pkg4,7,True,15.0,37.774524,-122.473656,37.758571465064676,-122.4915264839301
,7.0,dn4,pkg14,7,True,13.0,37.751751,-122.410654,37.74897832968222,-122.4361257348108
,9.0,dn8,pkg12,9.0,True,15.0,37.718779,-122.462401,37.715532103724556,-122.48470666648751
,9.0,dn9,pkg19,9,True,15.0,37.718779,-122.462401,37.71680794206473,-122.48793411418663
,9.0,dn14,pkg16,9.0,True,18.0,37.739611,-122.492203,37.74778941590468,-122.50146119527403
,9.0,dn15,pkg21,9,True,13.0,37.739611,-122.492203,37.746068926116926,-122.4459188896404
,11.0,dn1,pkg13,11,True,11.0,37.774524,-122.473656,37.78677874348692,-122.44971058952268
,11.0,dn3,pkg8,11,True,13.0,37.774524,-122.473656,37.76923585932829,-122.43542993800311
,11.0,dn5,pkg3,11,True,16.0,37.751751,-122.410654,37.76111736639048,-122.42431288772703
,11.0,dn12,pkg5,11,True,17.0,37.78929,-122.426797,37.78614032544974,-122.4449440570247
,12.0,dn11,pkg20,12,True,15.0,37.78929,-122.426797,37.791008919112436,-122.4491140675429
,13.0,dn7,pkg10,13,True,15.0,37.718779,-122.462401,37.721891376836304,-122.45700011685908
,16.0,dn13,pkg6,16,True,20.0,37.739611,-122.492203,37.75184801078452,-122.49160818003763
,17.0,dn8,pkg11,17,False,14.0,37.718779,-122.462401,37.73046216542417,-122.42815785142481
,20.0,dn6,pkg18,20,False,18.0,37.751751,-122.410654,37.75345505784829,-122.42067772985791
,20.0,dn14,pkg23,20,False,16.0,37.739611,-122.492203,37.74327249730422,-122.45572613690697
,21.0,dn2,pkg9,21,False,16.0,37.774524,-122.473656,37.79187150373077,-122.45560798609255
,25.0,dn10,pkg15,25,False,15.0,37.78929,-122.426797,37.79248562922429,-122.40838546103056
,27.0,dn9,pkg26,27,True,27.0,37.718779,-122.462401,37.716588127300554,-122.45235115097778
,34.0,dn8,pkg28,34,True,42.0,37.718779,-122.462401,37.715279955026666,-122.5024149490356
,37.0,dn3,pkg29,37.0,True,45.0,37.774524,-122.473656,37.761212210552365,-122.48628060459991
,41.0,dn4,pkg2,41,False,16.0,37.751751,-122.410654,37.721104194474385,-122.40892071350235
,42.0,dn1,pkg25,42,False,28.0,37.774524,-122.473656,37.7784702829044,-122.43840674358192
,44.0,dn11,pkg31,44,True,48.0,37.78929,-122.426797,37.79130791383352,-122.46298885140861
,46.0,dn5,pkg27,46,False,33.0,37.751751,-122.410654,37.7452971017162,-122.40989842014277
,48.0,dn2,pkg30,48,False,44.0,37.774524,-122.473656,37.79583040336083,-122.48906829836804
,49.0,dn6,pkg32,49,True,52.0,37.751751,-122.410654,37.76271527726246,-122.42963422678238
,52.0,dn13,pkg34,52.0,True,58.0,37.739611,-122.492203,37.74927012551715,-122.50652050419298
,54.0,dn12,pkg33,54,True,56.0,37.78929,-122.426797,37.778261906684676,-122.40700037822425
,57.0,dn7,pkg35,57,True,65.0,37.718779,-122.462401,37.727427631975395,-122.46652264719877
,60.0,dn3,pkg36,60.0,True,67.0,37.774524,-122.473656,37.773295036258396,-122.47073622909754
,61.0,dn8,pkg37,61.0,True,71.0,37.718779,-122.462401,37.71337372033101,-122.47375851804955
,67.0,dn13,pkg40,67.0,True,74.0,37.739611,-122.492203,37.74018937147813,-122.48464471494302
,69.0,dn9,pkg38,69,False,66.0,37.718779,-122.462401,37.72657873913943,-122.4340892908201
,70.0,dn11,pkg41,70,True,78.0,37.78929,-122.426797,37.790420723948884,-122.450395990306
,73.0,dn6,pkg42,73,True,74.0,37.751751,-122.410654,37.737013806320135,-122.43590624594268
,76.0,dn7,pkg48,76.0,True,85.0,37.718779,-122.462401,37.744038006963976,-122.485519031119
,80.0,dn14,pkg51,80.0,True,85.0,37.739611,-122.492203,37.753144698619366,-122.50597109702625
,80.0,dn15,pkg53,80.0,True,85.0,37.739611,-122.492203,37.76723052968191,-122.5074984682612
,81.0,dn13,pkg49,81,True,86.0,37.739611,-122.492203,37.77324076156823,-122.48973321416194
,83.0,dn3,pkg44,83,False,78.0,37.774524,-122.473656,37.79548912917882,-122.50401266182372
,84.0,dn1,pkg43,84,False,75.0,37.774524,-122.473656,37.773251638522105,-122.44008729797575
,84.0,dn12,pkg47,84,False,83.0,37.78929,-122.426797,37.773811296777,-122.45133795558057
,85.0,dn10,pkg39,85,False,75.0,37.78929,-122.426797,37.75848765308069,-122.41237432887957
,87.0,dn7,pkg55,87.0,True,93.0,37.718779,-122.462401,37.750684929703375,-122.44014264480914
,88.0,dn11,pkg54,88,True,95.0,37.78929,-122.426797,37.76176815218923,-122.42718272565251
,89.0,dn2,pkg45,89,False,78.0,37.774524,-122.473656,37.796178286111896,-122.45163914632337
,90.0,dn9,pkg56,90.0,True,96.0,37.718779,-122.462401,37.7324259362285,-122.46326754384701
,90.0,dn15,pkg57,90.0,True,96.0,37.739611,-122.492203,37.74720168857562,-122.47596962356155
,92.0,dn5,pkg50,92,False,87.0,37.751751,-122.410654,37.744210148670575,-122.42198799024678
,94.0,dn4,pkg46,94,False,84.0,37.751751,-122.410654,37.73805843433746,-122.40369545327788
,98.0,dn8,pkg52,98,False,90.0,37.718779,-122.462401,37.733624895224146,-122.40843111733142
,98.0,dn7,pkg61,98.0,True,104.0,37.718779,-122.462401,37.73505024801533,-122.47125735672864
,5.0,dn3,pkg14,5.0,True,11.0,37.774524,-122.473656,37.7417090897277,-122.48118905591893
,7.0,dn8,pkg17,7.0,True,16.0,37.718779,-122.462401,37.709318160452135,-122.45841151310194
,8.0,dn9,pkg11,8.0,True,15.0,37.718779,-122.462401,37.711703568408396,-122.42838281968582
,8.0,dn13,pkg12,8.0,True,13.0,37.739611,-122.492203,37.748040785073805,-122.50564989768324
,9.0,dn14,pkg20,9.0,True,16.0,37.739611,-122.492203,37.747982861390014,-122.49316712690138
,9.0,dn15,pkg19,9.0,True,16.0,37.739611,-122.492203,37.74763889590599,-122.48493405132484
,11.0,dn6,pkg2,11,True,13.0,37.751751,-122.410654,37.781912303645875,-122.42194292404966
,14.0,dn5,pkg21,14,False,12.0,37.751751,-122.410654,37.7742359956618,-122.43899983536559
,14.0,dn7,pkg4,14,False,11.0,37.718779,-122.462401,37.70801383431837,-122.44867018574597
,15.0,dn2,pkg16,15,False,10.0,37.774524,-122.473656,37.768029538112756,-122.43340232764965
,15.0,dn8,pkg22,15,True,15.0,37.718779,-122.462401,37.71234349106793,-122.50246946002622
,16.0,dn4,pkg13,16,False,15.0,37.751751,-122.410654,37.75200749331932,-122.4120321286998
,17.0,dn1,pkg9,17,False,14.0,37.774524,-122.473656,37.789287737024495,-122.46826971879626
,17.0,dn10,pkg3,17,False,14.0,37.78929,-122.426797,37.795226910977235,-122.44551151877423
,19.0,dn12,pkg5,19,False,17.0,37.78929,-122.426797,37.77867432379332,-122.4558446487057
,20.0,dn13,pkg8,20,False,16.0,37.739611,-122.492203,37.711015544073376,-122.50574767136222
,23.0,dn14,pkg28,23,True,26.0,37.739611,-122.492203,37.760658035571325,-122.45804053804852
,27.0,dn9,pkg1,27,False,16.0,37.718779,-122.462401,37.73967438826198,-122.43384673319599
,27.0,dn15,pkg30,27,True,32.0,37.739611,-122.492203,37.74568361934376,-122.45683943197065
,30.0,dn11,pkg15,30,False,14.0,37.78929,-122.426797,37.788647746259294,-122.40923231958823
,31.0,dn3,pkg23,31,False,13.0,37.774524,-122.473656,37.78803566155798,-122.43628322035983
,35.0,dn13,pkg34,35.0,True,41.0,37.739611,-122.492203,37.73241110641135,-122.46985160283687
,36.0,dn8,pkg27,36,False,28.0,37.718779,-122.462401,37.75945084811186,-122.43887163853961
,36.0,dn7,pkg31,36,False,35.0,37.718779,-122.462401,37.709541020603346,-122.50099913499555
,37.0,dn6,pkg26,37,False,26.0,37.751751,-122.410654,37.78938594202044,-122.43110372651472
,39.0,dn2,pkg29,39,False,33.0,37.774524,-122.473656,37.790663681595014,-122.50434058861086
,43.0,dn4,pkg36,43,True,47.0,37.751751,-122.410654,37.78654592866018,-122.41024619789421
,45.0,dn14,pkg37,45,True,49.0,37.739611,-122.492203,37.71737481810263,-122.46539771274207
,46.0,dn1,pkg32,46,False,38.0,37.774524,-122.473656,37.78173666412542,-122.46063915335792
,47.0,dn15,pkg38,47.0,True,54.0,37.739611,-122.492203,37.77792488959217,-122.4949277448444
,50.0,dn5,pkg33,50,False,40.0,37.751751,-122.410654,37.79072897887652,-122.39854860023428
,50.0,dn9,pkg40,50,True,57.0,37.718779,-122.462401,37.76002466568036,-122.45913723844778
,51.0,dn10,pkg35,51,False,43.0,37.78929,-122.426797,37.793386405987064,-122.44633984799711
,56.0,dn2,pkg43,56,True,63.0,37.774524,-122.473656,37.76293161172962,-122.45880885556994
,60.0,dn12,pkg39,60,False,56.0,37.78929,-122.426797,37.754182428742574,-122.42416144656677
,63.0,dn6,pkg41,63,False,58.0,37.751751,-122.410654,37.74691401779264,-122.40616152968924
,67.0,dn3,pkg46,67,True,72.0,37.774524,-122.473656,37.78025430245542,-122.43013880424871
,71.0,dn11,pkg47,71,True,71.0,37.78929,-122.426797,37.76115296347635,-122.41181451538053
,73.0,dn1,pkg49,73.0,True,80.0,37.774524,-122.473656,37.75200495630154,-122.45739131164187
,74.0,dn10,pkg45,74,False,70.0,37.78929,-122.426797,37.74765954782424,-122.41199697335747
,75.0,dn4,pkg42,75,False,60.0,37.751751,-122.410654,37.745851305062445,-122.40315675897196
,75.0,dn7,pkg48,75,True,78.0,37.718779,-122.462401,37.71153201785459,-122.4125426550631
,77.0,dn2,pkg50,77,True,81.0,37.774524,-122.473656,37.77682477757478,-122.49171778931739
,82.0,dn9,pkg53,82,True,89.0,37.718779,-122.462401,37.70786593977157,-122.48041809502656
,85.0,dn3,pkg55,85,True,94.0,37.774524,-122.473656,37.748271941572774,-122.43675603228343
,89.0,dn6,pkg54,89,True,89.0,37.751751,-122.410654,37.74869644174488,-122.4440193371555
,90.0,dn1,pkg56,90.0,True,96.0,37.774524,-122.473656,37.73095463484386,-122.48142953064288
,91.0,dn5,pkg51,91,False,86.0,37.751751,-122.410654,37.75128301643904,-122.39766030086093
,96.0,dn8,pkg52,96,False,89.0,37.718779,-122.462401,37.72179724512051,-122.40685373198225
,96.0,dn2,pkg58,96,True,99.0,37.774524,-122.473656,37.79461336253045,-122.49399771449234
,99.0,dn13,pkg59,99,True,103.0,37.739611,-122.492203,37.7675842950972,-122.50668680307312
,6.0,dn1,pkg20,6,True,10.0,37.774524,-122.473656,37.769291691541554,-122.48214157237004
,7.0,dn3,pkg22,7.0,True,16.0,37.774524,-122.473656,37.77656450012207,-122.47683841784536
,8.0,dn14,pkg17,8.0,True,14.0,37.739611,-122.492203,37.741039626186826,-122.46826178205615
,9.0,dn8,pkg21,9.0,True,14.0,37.718779,-122.462401,37.718337993805214,-122.44200705571352
,9.0,dn13,pkg12,9.0,True,15.0,37.739611,-122.492203,37.72729809055949,-122.50544019225757
,9.0,dn15,pkg7,9.0,True,16.0,37.739611,-122.492203,37.747143607759156,-122.47846788626741
,11.0,dn7,pkg11,11,True,12.0,37.718779,-122.462401,37.71283437165377,-122.45517384501795
,15.0,dn12,pkg1,15,True,15.0,37.78929,-122.426797,37.79185961092629,-122.4604272538034
,16.0,dn6,pkg4,16,False,14.0,37.751751,-122.410654,37.756805053434356,-122.43059865558827
,18.0,dn2,pkg6,18,False,14.0,37.774524,-122.473656,37.78588628093069,-122.46802343974325
,18.0,dn5,pkg9,18,False,13.0,37.751751,-122.410654,37.76609959662523,-122.41843723579508
,19.0,dn11,pkg19,19,False,14.0,37.78929,-122.426797,37.77927857007608,-122.42980933788152
,21.0,dn4,pkg8,21,False,13.0,37.751751,-122.410654,37.765863612726434,-122.41961897569483
,21.0,dn9,pkg5,21,False,12.0,37.718779,-122.462401,37.70816881918534,-122.43152698290564
,21.0,dn10,pkg14,21,False,15.0,37.78929,-122.426797,37.7849201728557,-122.41978814365515
,21.0,dn13,pkg23,21,False,18.0,37.739611,-122.492203,37.76773702121405,-122.50077872847189
,23.0,dn3,pkg10,23,False,17.0,37.774524,-122.473656,37.76987261871354,-122.48426979518406
,23.0,dn15,pkg2,23,False,14.0,37.739611,-122.492203,37.75767393783505,-122.44228260414529
,24.0,dn14,pkg15,24,False,20.0,37.739611,-122.492203,37.7430317729839,-122.4538988640784
,25.0,dn8,pkg3,25,False,17.0,37.718779,-122.462401,37.72300847762937,-122.42815138478987
,26.0,dn1,pkg13,26,False,19.0,37.774524,-122.473656,37.76867647380668,-122.45984713342379
,30.0,dn7,pkg27,30,False,23.0,37.718779,-122.462401,37.738895169439886,-122.45162635804179
,39.0,dn14,pkg36,39,True,40.0,37.739611,-122.492203,37.723430375977635,-122.47289092601291
,40.0,dn13,pkg31,40,False,34.0,37.739611,-122.492203,37.77759707456728,-122.46849314248246
,44.0,dn12,pkg29,44,False,35.0,37.78929,-122.426797,37.78569403005681,-122.42039094707086
,46.0,dn8,pkg43,46.0,True,52.0,37.718779,-122.462401,37.711530993091195,-122.44694233942134
