trial,timestep,drone_id,pkg_id,actual_delivery_time,on_time,deadline,depot_lat,depot_lon,delivery_lat,delivery_lon
,18.0,dn2,pkg7,18,False,14.0,37.774524,-122.473656,37.7879402338854,-122.4960571576678
,18.0,dn4,pkg24,18,True,21.0,37.751751,-122.410654,37.75761517807596,-122.41337428792961
,21.0,dn10,pkg23,21,False,17.0,37.78929,-122.426797,37.78507330608545,-122.4828126717496
,21.0,dn11,pkg25,21,False,17.0,37.78929,-122.426797,37.77216110676808,-122.43701818987563
,22.0,dn7,pkg13,22,False,19.0,37.718779,-122.462401,37.74728939594142,-122.4804289061068
,22.0,dn8,pkg29,22,True,28.0,37.718779,-122.462401,37.74089762634491,-122.48284094667166
,23.0,dn3,pkg9,23,False,16.0,37.774524,-122.473656,37.79337006133308,-122.49879445783755
,24.0,dn1,pkg31,24,True,29.0,37.774524,-122.473656,37.784194294600155,-122.44488539548438
,25.0,dn13,pkg27,25,False,19.0,37.739611,-122.492203,37.776134183618645,-122.46721855270486
,27.0,dn4,pkg33,27,True,27.0,37.751751,-122.410654,37.76673957682531,-122.41332208917095
,27.0,dn12,pkg37,27.0,True,33.0,37.78929,-122.426797,37.79246671483548,-122.42040515535182
,29.0,dn9,pkg32,29,True,32.0,37.718779,-122.462401,37.72905473137846,-122.42036262911431
,29.0,dn14,pkg36,29.0,True,38.0,37.739611,-122.492203,37.72722607524829,-122.48939970871432
,30.0,dn5,pkg30,30,False,26.0,37.751751,-122.410654,37.72926358923871,-122.45105541378051
,32.0,dn2,pkg39,32,True,39.0,37.774524,-122.473656,37.756449557787775,-122.48806351146953
,33.0,dn6,pkg35,33,True,39.0,37.751751,-122.410654,37.7739140000299,-122.44860575297285
,35.0,dn10,pkg38,35.0,True,44.0,37.78929,-122.426797,37.794059711902115,-122.41357081225385
,35.0,dn15,pkg41,35,True,42.0,37.739611,-122.492203,37.7535908204721,-122.46856235458064
,35.0,dn14,pkg42,35,True,42.0,37.739611,-122.492203,37.74767107250931,-122.4859755386436
,37.0,dn12,pkg40,37.0,True,42.0,37.78929,-122.426797,37.79534137803117,-122.4342862064658
,43.0,dn1,pkg43,43.0,True,48.0,37.774524,-122.473656,37.75530906655989,-122.45907239106621
,43.0,dn4,pkg45,43,True,47.0,37.751751,-122.410654,37.77008246053314,-122.42566065281976
,45.0,dn13,pkg44,45,True,48.0,37.739611,-122.492203,37.73056920723449,-122.44206115703925
,45.0,dn2,pkg46,45.0,True,54.0,37.774524,-122.473656,37.79122725724588,-122.45009486941782
,50.0,dn3,pkg48,50.0,True,58.0,37.774524,-122.473656,37.77124297049974,-122.47932456676011
,52.0,dn7,pkg47,52,True,56.0,37.718779,-122.462401,37.72640700526482,-122.42111628496006
,54.0,dn10,pkg49,54,True,57.0,37.78929,-122.426797,37.77969937781149,-122.45471849531356
,55.0,dn5,pkg50,55,True,62.0,37.751751,-122.410654,37.725415749548915,-122.42579176423733
,59.0,dn1,pkg51,59.0,True,65.0,37.774524,-122.473656,37.75977424881952,-122.50158515727101
,60.0,dn2,pkg52,60.0,True,69.0,37.774524,-122.473656,37.7636872172804,-122.45493529686081
,63.0,dn8,pkg53,63,True,72.0,37.718779,-122.462401,37.707165743068956,-122.4409629389525
,63.0,dn3,pkg54,63.0,True,73.0,37.774524,-122.473656,37.75505160030719,-122.48164424495701
,66.0,dn4,pkg55,66.0,True,72.0,37.751751,-122.410654,37.7482386384831,-122.4241460509183
,68.0,dn6,pkg56,68,True,74.0,37.751751,-122.410654,37.78183246848274,-122.40139756284282
,72.0,dn1,pkg57,72.0,True,78.0,37.774524,-122.473656,37.76986470978532,-122.45547168162544
,73.0,dn2,pkg58,73.0,True,79.0,37.774524,-122.473656,37.782528338161335,-122.50518346155522
,77.0,dn3,pkg59,77,True,86.0,37.774524,-122.473656,37.792947062436376,-122.45964836556992
,79.0,dn11,pkg60,79,True,85.0,37.78929,-122.426797,37.777784496146715,-122.45248954580967
,80.0,dn12,pkg61,80.0,True,89.0,37.78929,-122.426797,37.79645035027392,-122.39966406905826
,83.0,dn1,pkg63,83,True,89.0,37.774524,-122.473656,37.7598200219686,-122.4890772912731
,84.0,dn10,pkg62,84,True,85.0,37.78929,-122.426797,37.76331109313096,-122.47210201649563
,84.0,dn2,pkg64,84,True,91.0,37.774524,-122.473656,37.74667412883745,-122.45345181471427
,94.0,dn13,pkg65,94,True,98.0,37.739611,-122.492203,37.77284009404137,-122.47167073027327
,98.0,dn3,pkg66,98,True,100.0,37.774524,-122.473656,37.746745130431314,-122.48994298500598
,99.0,dn1,pkg67,99,True,106.0,37.774524,-122.473656,37.74892899973095,-122.47876901085311
,5.0,dn15,pkg3,5.0,True,15.0,37.739611,-122.492203,37.72469215086981,-122.49535078799265
,6.0,dn13,pkg2,6,True,13.0,37.739611,-122.492203,37.721251671274075,-122.49840454687858
,6.0,dn2,pkg17,6.0,True,16.0,37.774524,-122.473656,37.78894195622234,-122.48955881362292
,6.0,dn4,pkg8,6.0,True,14.0,37.751751,-122.410654,37.73246847422869,-122.40001781487514
,6.0,dn8,pkg11,6.0,True,15.0,37.718779,-122.462401,37.73275632732071,-122.44159047199754
,6.0,dn10,pkg10,6.0,True,16.0,37.78929,-122.426797,37.79203219178937,-122.42306317804116
,6.0,dn11,pkg18,6.0,True,12.0,37.78929,-122.426797,37.78176758686276,-122.40679156948882
,6.0,dn6,pkg7,6.0,True,16.0,37.751751,-122.410654,37.711735391298674,-122.41888482408163
,7.0,dn3,pkg20,7,True,14.0,37.774524,-122.473656,37.781503859457764,-122.42531338165622
,7.0,dn14,pkg4,7,True,14.0,37.739611,-122.492203,37.73248461131296,-122.47358422321506
,7.0,dn5,pkg15,7.0,True,17.0,37.751751,-122.410654,37.72371449788237,-122.42236023291736
,8.0,dn12,pkg19,8.0,True,18.0,37.78929,-122.426797,37.79322328432238,-122.39759170386094
,9.0,dn9,pkg23,9,True,14.0,37.718779,-122.462401,37.73166893978224,-122.49354155212772
,13.0,dn1,pkg9,13,True,18.0,37.774524,-122.473656,37.78391951952667,-122.42717331470568
,13.0,dn7,pkg21,13,False,10.0,37.718779,-122.462401,37.727595045822866,-122.40883118635634
,15.0,dn15,pkg27,15.0,True,24.0,37.739611,-122.492203,37.73186721984779,-122.45455362437473
,15.0,dn2,pkg28,15,True,19.0,37.774524,-122.473656,37.734303707074986,-122.49903797601837
,16.0,dn11,pkg1,16,False,14.0,37.78929,-122.426797,37.776269401446044,-122.4777081068328
,16.0,dn13,pkg6,16,False,13.0,37.739611,-122.492203,37.75006031369243,-122.50603762278391
,17.0,dn8,pkg22,17,False,14.0,37.718779,-122.462401,37.72597379803316,-122.43349324960343
,17.0,dn14,pkg14,17,True,18.0,37.739611,-122.492203,37.730698703871994,-122.473587972555
,18.0,dn5,pkg25,18,True,18.0,37.751751,-122.410654,37.77760887991699,-122.408881235317
,18.0,dn9,pkg26,18,True,20.0,37.718779,-122.462401,37.71232539283012,-122.46720077551575
,19.0,dn6,pkg29,19,True,23.0,37.751751,-122.410654,37.78299964483351,-122.41235951652239
,21.0,dn10,pkg12,21,False,17.0,37.78929,-122.426797,37.77656234526887,-122.47782891866159
,22.0,dn12,pkg30,22.0,True,28.0,37.78929,-122.426797,37.765413094106584,-122.47197957056352
,22.0,dn3,pkg24,22,False,16.0,37.774524,-122.473656,37.73529793014813,-122.47665026776272
,25.0,dn4,pkg13,25,False,17.0,37.751751,-122.410654,37.71012716894802,-122.40111429295607
,26.0,dn15,pkg31,26,True,30.0,37.739611,-122.492203,37.778181720084305,-122.46403510528759
,27.0,dn9,pkg33,27,True,33.0,37.718779,-122.462401,37.70855796850346,-122.49618439548425
,27.0,dn2,pkg32,27,True,31.0,37.774524,-122.473656,37.796365536052726,-122.46095062680129
,29.0,dn11,pkg35,29,True,31.0,37.78929,-122.426797,37.7584866562255,-122.4210383233299
,29.0,dn5,pkg34,29.0,True,34.0,37.751751,-122.410654,37.75234062778309,-122.4100974005307
,34.0,dn7,pkg37,34,True,39.0,37.718779,-122.462401,37.75067269282133,-122.4912393222702
,36.0,dn13,pkg36,36,True,36.0,37.739611,-122.492203,37.77918280693529,-122.47679437546404
,36.0,dn14,pkg38,36,True,38.0,37.739611,-122.492203,37.76969774584414,-122.50551990864906
,37.0,dn1,pkg39,37,True,37.0,37.774524,-122.473656,37.747652589707606,-122.49611134759925
,40.0,dn5,pkg40,40.0,True,47.0,37.751751,-122.410654,37.76618114980148,-122.40471399189201
,47.0,dn4,pkg41,47.0,True,54.0,37.751751,-122.410654,37.727593252671724,-122.4073568825108
,51.0,dn2,pkg42,51,True,56.0,37.774524,-122.473656,37.75513627020923,-122.46088226758417
,51.0,dn15,pkg44,51.0,True,58.0,37.739611,-122.492203,37.7579257120711,-122.50141994121431
,54.0,dn3,pkg43,54,True,58.0,37.774524,-122.473656,37.75010818298956,-122.48814865891619
,57.0,dn5,pkg45,57.0,True,65.0,37.751751,-122.410654,37.73139403865674,-122.41025764035261
,59.0,dn4,pkg46,59.0,True,66.0,37.751751,-122.410654,37.73471550154156,-122.42640545994978
,60.0,dn1,pkg47,60.0,True,65.0,37.774524,-122.473656,37.79035661978426,-122.47380450045479
,61.0,dn6,pkg49,61.0,True,70.0,37.751751,-122.410654,37.752824923892454,-122.42409457379509
,62.0,dn11,pkg48,62,True,70.0,37.78929,-122.426797,37.7562970786115,-122.404967571447
,64.0,dn14,pkg50,64,True,70.0,37.739611,-122.492203,37.71630372129087,-122.50412898076354
,68.0,dn8,pkg52,68,True,69.0,37.718779,-122.462401,37.723189290930826,-122.42865281525737
,68.0,dn10,pkg53,68,True,71.0,37.78929,-122.426797,37.79218957060987,-122.44950290420549
,70.0,dn7,pkg51,70,True,72.0,37.718779,-122.462401,37.7443962765272,-122.48781399669899
,73.0,dn1,pkg54,73.0,True,81.0,37.774524,-122.473656,37.79270473322328,-122.46677573135639
,74.0,dn6,pkg55,74.0,True,79.0,37.751751,-122.410654,37.74699130839513,-122.4392354552001
,75.0,dn4,pkg56,75,True,84.0,37.751751,-122.410654,37.73008095621509,-122.44276048831418
,75.0,dn5,pkg57,75.0,True,80.0,37.751751,-122.410654,37.74923699794035,-122.43841111181129
,79.0,dn3,pkg58,79.0,True,85.0,37.774524,-122.473656,37.77421956553291,-122.46479377484938
,81.0,dn2,pkg60,81,True,89.0,37.774524,-122.473656,37.74940430547473,-122.46799706427606
,87.0,dn5,pkg59,87,True,88.0,37.751751,-122.410654,37.7306958725044,-122.40343810658796
,91.0,dn8,pkg61,91,True,95.0,37.718779,-122.462401,37.721910425057736,-122.42934602937657
,100.0,dn4,pkg63,100,True,105.0,37.751751,-122.410654,37.71927594938686,-122.39454398088938
,5.0,dn7,pkg6,5.0,True,10.0,37.718779,-122.462401,37.71535832866921,-122.49385821854317
,5.0,dn1,pkg20,5.0,True,11.0,37.774524,-122.473656,37.77232452755731,-122.45487832068768
,5.0,dn2,pkg11,5,True,12.0,37.774524,-122.473656,37.76437414791612,-122.46376930740642
,5.0,dn4,pkg5,5,True,10.0,37.751751,-122.410654,37.76523401204668,-122.40550517168461
,6.0,dn15,pkg13,6.0,True,13.0,37.739611,-122.492203,37.751720554559455,-122.49200882214929
,7.0,dn14,pkg14,7.0,True,13.0,37.739611,-122.492203,37.73827990748039,-122.47367016855637
,7.0,dn13,pkg22,7.0,True,13.0,37.739611,-122.492203,37.74625980122087,-122.47574303843636
,8.0,dn9,pkg15,8,True,13.0,37.718779,-122.462401,37.73627327853229,-122.50187168279211
,8.0,dn11,pkg19,8.0,True,15.0,37.78929,-122.426797,37.78906103481632,-122.40916966787049
,9.0,dn10,pkg3,9.0,True,14.0,37.78929,-122.426797,37.786417377557235,-122.45239143070386
,9.0,dn6,pkg1,9.0,True,19.0,37.751751,-122.410654,37.728118931639045,-122.39903181854211
,10.0,dn12,pkg2,10.0,True,20.0,37.78929,-122.426797,37.76221069052036,-122.42634029209573
,10.0,dn3,pkg12,10,True,16.0,37.774524,-122.473656,37.75666518432158,-122.44566455747477
,13.0,dn5,pkg18,13,False,11.0,37.751751,-122.410654,37.745652506886024,-122.45062144391122
,14.0,dn8,pkg16,14,False,10.0,37.718779,-122.462401,37.71794556659393,-122.41344363820443
,14.0,dn4,pkg25,14.0,True,19.0,37.751751,-122.410654,37.72658273637989,-122.41227506141412
,15.0,dn1,pkg9,15,True,19.0,37.774524,-122.473656,37.75809622959861,-122.44422400002377
,15.0,dn11,pkg24,15,True,15.0,37.78929,-122.426797,37.79232869745497,-122.43661537624783
,16.0,dn7,pkg26,16,True,21.0,37.718779,-122.462401,37.70719929796009,-122.43299316908958
,18.0,dn2,pkg27,18,True,23.0,37.774524,-122.473656,37.77844836395447,-122.43041477337074
,18.0,dn15,pkg4,18,False,13.0,37.739611,-122.492203,37.711511350010845,-122.47337957471157
,19.0,dn14,pkg29,19.0,True,24.0,37.739611,-122.492203,37.731596816542954,-122.49242511550632
,21.0,dn13,pkg23,21,False,15.0,37.739611,-122.492203,37.73526382569904,-122.44307396678573
,22.0,dn6,pkg28,22,True,29.0,37.751751,-122.410654,37.72467902334436,-122.39608978816794
,26.0,dn9,pkg17,26,False,19.0,37.718779,-122.462401,37.739966300187604,-122.41611830601094
,38.0,dn6,pkg30,38,True,41.0,37.751751,-122.410654,37.7682674551938,-122.45674616939607
,40.0,dn1,pkg31,40.0,True,49.0,37.774524,-122.473656,37.783932021599185,-122.50712915207745
,41.0,dn2,pkg33,41,True,49.0,37.774524,-122.473656,37.79674803537636,-122.47786002458082
,42.0,dn11,pkg32,42.0,True,47.0,37.78929,-122.426797,37.793683215163774,-122.43483472774075
,45.0,dn4,pkg35,45,True,51.0,37.751751,-122.410654,37.716171393505995,-122.44062059236681
,46.0,dn3,pkg34,46.0,True,53.0,37.774524,-122.473656,37.782242936813304,-122.43828575927536
,46.0,dn13,pkg36,46.0,True,51.0,37.739611,-122.492203,37.769775537352174,-122.49598353840653
,47.0,dn5,pkg37,47.0,True,53.0,37.751751,-122.410654,37.75859702882641,-122.4196880859629
,50.0,dn14,pkg38,50,True,56.0,37.739611,-122.492203,37.78129971124751,-122.49548642818705
,56.0,dn6,pkg41,56.0,True,64.0,37.751751,-122.410654,37.727825383395164,-122.40350184279652
,58.0,dn11,pkg40,58,True,65.0,37.78929,-122.426797,37.75164740011907,-122.4447645911903
,60.0,dn1,pkg42,60.0,True,69.0,37.774524,-122.473656,37.7462806009042,-122.46536665901743
,61.0,dn10,pkg39,61,True,63.0,37.78929,-122.426797,37.7856977955355,-122.47143790143643
,63.0,dn4,pkg44,63.0,True,68.0,37.751751,-122.410654,37.76734534777697,-122.40063894055861
,65.0,dn2,pkg43,65,True,72.0,37.774524,-122.473656,37.75990932969779,-122.50136513365783
,66.0,dn5,pkg46,66.0,True,75.0,37.751751,-122.410654,37.73389210788992,-122.3959786361204
,69.0,dn7,pkg47,69.0,True,77.0,37.718779,-122.462401,37.72805735302758,-122.48772519752693
,71.0,dn12,pkg45,71,False,69.0,37.78929,-122.426797,37.794819805768434,-122.4739020691898
,71.0,dn6,pkg48,71,True,78.0,37.751751,-122.410654,37.786195952793825,-122.41312335045906
,72.0,dn3,pkg50,72.0,True,82.0,37.774524,-122.473656,37.76330611777404,-122.4483607965141
,72.0,dn1,pkg49,72,True,75.0,37.774524,-122.473656,37.768939669982984,-122.42018570896258
,74.0,dn11,pkg52,74.0,True,82.0,37.78929,-122.426797,37.78933063877655,-122.398912095625
,76.0,dn4,pkg51,76,True,79.0,37.751751,-122.410654,37.7663813969876,-122.405257957622
,79.0,dn13,pkg53,79.0,True,84.0,37.739611,-122.492203,37.75725204364457,-122.46445190852127
,81.0,dn5,pkg55,81.0,True,91.0,37.751751,-122.410654,37.7601732946994,-122.4312096781153
,81.0,dn14,pkg56,81.0,True,86.0,37.739611,-122.492203,37.742629244165215,-122.48292429178241
,84.0,dn7,pkg54,84,True,89.0,37.718779,-122.462401,37.74989629063156,-122.43026251690193
,85.0,dn15,pkg57,85.0,True,93.0,37.739611,-122.492203,37.74169426572908,-122.49511305014597
,88.0,dn6,pkg58,88.0,True,95.0,37.751751,-122.410654,37.74311588430567,-122.40355417012556
,90.0,dn1,pkg60,90.0,True,97.0,37.774524,-122.473656,37.78878550859137,-122.486589538463
,92.0,dn4,pkg59,92.0,True,97.0,37.751751,-122.410654,37.75091432618358,-122.423902022845
,95.0,dn5,pkg62,95,True,103.0,37.751751,-122.410654,37.73703414019759,-122.3984222356704
,96.0,dn2,pkg61,96.0,True,104.0,37.774524,-122.473656,37.79082101697862,-122.4681845524497
,5.0,dn4,pkg18,5.0,True,14.0,37.751751,-122.410654,37.74187454880931,-122.40189433126
,5.0,dn9,pkg6,5.0,True,11.0,37.718779,-122.462401,37.74957734743277,-122.47875904309716
,6.0,dn7,pkg15,6,True,14.0,37.718779,-122.462401,37.722809116787175,-122.44018031289944
,6.0,dn12,pkg19,6.0,True,16.0,37.78929,-122.426797,37.786442766644875,-122.44825850331179
,6.0,dn11,pkg2,6.0,True,16.0,37.78929,-122.426797,37.754447679164755,-122.40687000945552
,7.0,dn1,pkg21,7.0,True,12.0,37.774524,-122.473656,37.78522957976359,-122.44505376152496
,7.0,dn6,pkg4,7.0,True,16.0,37.751751,-122.410654,37.76211620203255,-122.4184603845845
,8.0,dn2,pkg12,8.0,True,13.0,37.774524,-122.473656,37.77530943837228,-122.50370043727862
,8.0,dn3,pkg1,8.0,True,17.0,37.774524,-122.473656,37.79572873053105,-122.44935906232121
,10.0,dn8,pkg5,10.0,True,17.0,37.718779,-122.462401,37.73149678295311,-122.49221878871693
,10.0,dn13,pkg8,10.0,True,18.0,37.739611,-122.492203,37.75757396112837,-122.4820719748288
,11.0,dn15,pkg16,11,True,13.0,37.739611,-122.492203,37.731703237753415,-122.45921723611734
,12.0,dn10,pkg7,12,True,16.0,37.78929,-122.426797,37.75515036053162,-122.41731574813855
,13.0,dn14,pkg20,13,False,11.0,37.739611,-122.492203,37.70949416953455,-122.47662179594649
,14.0,dn5,pkg3,14,False,13.0,37.751751,-122.410654,37.75444925117094,-122.46101714673937
,14.0,dn4,pkg14,14,True,15.0,37.751751,-122.410654,37.76604719566781,-122.40722071295255
,15.0,dn12,pkg9,15,True,15.0,37.78929,-122.426797,37.77187037487649,-122.40328684688399
,17.0,dn9,pkg26,17.0,True,26.0,37.718779,-122.462401,37.723008877539904,-122.41059267709177
,17.0,dn6,pkg13,17,True,18.0,37.751751,-122.410654,37.73974652779356,-122.39709493063171
,19.0,dn3,pkg17,19,False,16.0,37.774524,-122.473656,37.75730096976461,-122.46566398662928
,20.0,dn1,pkg23,20,True,21.0,37.774524,-122.473656,37.78810326553171,-122.44206975708123
,21.0,dn7,pkg29,21.0,True,26.0,37.718779,-122.462401,37.73293415399657,-122.47784267549576
,22.0,dn2,pkg10,22,False,19.0,37.774524,-122.473656,37.76178075528894,-122.50430660924269
,24.0,dn11,pkg25,24,False,23.0,37.78929,-122.426797,37.77440022782085,-122.46659797456128
,24.0,dn12,pkg27,24,False,21.0,37.78929,-122.426797,37.783717532578294,-122.43935533524605
,27.0,dn8,pkg33,27.0,True,34.0,37.718779,-122.462401,37.707303263886764,-122.49076271105328
,27.0,dn4,pkg30,27,False,23.0,37.751751,-122.410654,37.77608399580321,-122.41948536354413
,27.0,dn10,pkg31,27,True,29.0,37.78929,-122.426797,37.775258507407194,-122.44931653992805
,28.0,dn3,pkg32,28,True,29.0,37.774524,-122.473656,37.785067648111784,-122.45791600513691
,29.0,dn6,pkg34,29,True,32.0,37.751751,-122.410654,37.768382841058205,-122.41537090616652
,29.0,dn7,pkg28,29,False,27.0,37.718779,-122.462401,37.72241053587773,-122.41012256042636
,35.0,dn9,pkg35,35.0,True,41.0,37.718779,-122.462401,37.73893180278787,-122.4829055551968
,38.0,dn12,pkg36,38,True,42.0,37.78929,-122.426797,37.785137582152686,-122.45832984915154
,39.0,dn5,pkg38,39,True,45.0,37.751751,-122.410654,37.77486256167845,-122.40158691071836
,40.0,dn10,pkg37,40,True,48.0,37.78929,-122.426797,37.75370692519956,-122.4089045626701
,43.0,dn1,pkg39,43.0,True,49.0,37.774524,-122.473656,37.79589488836592,-122.47907102821934
,43.0,dn2,pkg41,43.0,True,48.0,37.774524,-122.473656,37.745846934841936,-122.47774916960664
,44.0,dn7,pkg42,44.0,True,49.0,37.718779,-122.462401,37.712999656465136,-122.46874115585406
,47.0,dn3,pkg40,47,True,54.0,37.774524,-122.473656,37.79092853850511,-122.43437647079953
,47.0,dn8,pkg44,47.0,True,55.0,37.718779,-122.462401,37.73790217843714,-122.46263016102705
,48.0,dn13,pkg45,48.0,True,55.0,37.739611,-122.492203,37.757072449378754,-122.45666258780615
,49.0,dn4,pkg43,49,True,52.0,37.751751,-122.410654,37.7265089039994,-122.42207629612314
,49.0,dn6,pkg46,49,True,55.0,37.751751,-122.410654,37.725481272821874,-122.399215792637
,53.0,dn2,pkg48,53.0,True,62.0,37.774524,-122.473656,37.77173936585767,-122.48927778987711
,54.0,dn9,pkg47,54,True,62.0,37.718779,-122.462401,37.748858685203174,-122.42825901105509
,57.0,dn1,pkg49,57.0,True,66.0,37.774524,-122.473656,37.78377452697975,-122.45901908942024
,60.0,dn5,pkg50,60.0,True,65.0,37.751751,-122.410654,37.73055718345352,-122.42687907198851
,60.0,dn13,pkg51,60.0,True,65.0,37.739611,-122.492203,37.767542357957666,-122.47238409104024
,61.0,dn10,pkg53,61.0,True,69.0,37.78929,-122.426797,37.79479447399585,-122.41995992402398
,61.0,dn7,pkg54,61.0,True,71.0,37.718779,-122.462401,37.72294527944995,-122.45833252858282
,62.0,dn11,pkg52,62.0,True,69.0,37.78929,-122.426797,37.79140375402286,-122.43444659241239
,67.0,dn2,pkg55,67.0,True,76.0,37.774524,-122.473656,37.77137363561999,-122.4811056290407
,69.0,dn14,pkg58,69.0,True,74.0,37.739611,-122.492203,37.75546173919732,-122.47026096511904
,70.0,dn3,pkg57,70.0,True,75.0,37.774524,-122.473656,37.79596362659935,-122.49204737455943
,70.0,dn7,pkg59,70.0,True,79.0,37.718779,-122.462401,37.71889820624721,-122.50471547950369
,71.0,dn5,pkg61,71.0,True,78.0,37.751751,-122.410654,37.759097352430466,-122.41249230152619
,73.0,dn4,pkg56,73,True,78.0,37.751751,-122.410654,37.774503095636106,-122.4348904420813
,75.0,dn6,pkg60,75,True,85.0,37.751751,-122.410654,37.791242767885436,-122.42247728923353
,77.0,dn10,pkg65,77.0,True,87.0,37.78929,-122.426797,37.77962221515586,-122.41346183646209
,79.0,dn1,pkg62,79.0,True,89.0,37.774524,-122.473656,37.74837109057379,-122.48725366162175
,81.0,dn11,pkg64,81,True,81.0,37.78929,-122.426797,37.757583437139715,-122.40072412872917
,83.0,dn5,pkg67,83,True,87.0,37.751751,-122.410654,37.73477800181582,-122.45454229915507
,85.0,dn2,pkg68,85.0,True,95.0,37.774524,-122.473656,37.78534959254956,-122.4711637411883
,86.0,dn12,pkg66,86,True,90.0,37.78929,-122.426797,37.7614717358098,-122.39645896696241
,91.0,dn8,pkg70,91,True,97.0,37.718779,-122.462401,37.70748614769986,-122.43028378424304
,92.0,dn7,pkg69,92.0,True,98.0,37.718779,-122.462401,37.70781835354724,-122.46641485910312
,92.0,dn9,pkg72,92.0,True,97.0,37.718779,-122.462401,37.730349141510445,-122.46719775035096
,93.0,dn10,pkg71,93.0,True,99.0,37.78929,-122.426797,37.79095541736855,-122.41015359970662
,96.0,dn4,pkg73,96.0,True,105.0,37.751751,-122.410654,37.75536284781483,-122.40259947888356
,99.0,dn5,pkg74,99.0,True,108.0,37.751751,-122.410654,37.7861568823095,-122.40540730712809
,5.0,dn1,pkg10,5.0,True,13.0,37.774524,-122.473656,37.76731266491175,-122.46471385050006
,6.0,dn4,pkg21,6.0,True,16.0,37.751751,-122.410654,37.74829202048958,-122.42958668520163
,6.0,dn6,pkg20,6,True,16.0,37.751751,-122.410654,37.77404491196247,-122.43207909671148
,8.0,dn5,pkg4,8,True,15.0,37.751751,-122.410654,37.76358814560829,-122.43488229222037
,8.0,dn2,pkg3,8,True,15.0,37.774524,-122.473656,37.796831777658404,-122.49161088299161
,8.0,dn3,pkg2,8.0,True,17.0,37.774524,-122.473656,37.77425006176627,-122.49253175229411
,8.0,dn14,pkg13,8.0,True,17.0,37.739611,-122.492203,37.738493910524596,-122.49174041143989
,9.0,dn7,pkg19,9.0,True,16.0,37.718779,-122.462401,37.711487844091515,-122.49486978089551
,9.0,dn9,pkg5,9,True,14.0,37.718779,-122.462401,37.74102059613487,-122.4960174207802
,9.0,dn4,pkg17,9,True,14.0,37.751751,-122.410654,37.75474980365009,-122.41369865184154
,10.0,dn8,pkg18,10.0,True,17.0,37.718779,-122.462401,37.71320801018247,-122.43085138948354
,10.0,dn10,pkg15,10.0,True,18.0,37.78929,-122.426797,37.78334716934541,-122.40798711109193
,10.0,dn11,pkg8,10.0,True,18.0,37.78929,-122.426797,37.772537737894325,-122.42290711095607
,10.0,dn12,pkg22,10.0,True,17.0,37.78929,-122.426797,37.76519670141148,-122.43156047646438
,10.0,dn13,pkg12,10.0,True,19.0,37.739611,-122.492203,37.75632808120569,-122.50140256470034
,10.0,dn15,pkg14,10,True,14.0,37.739611,-122.492203,37.715452129545476,-122.48891511792398
,14.0,dn14,pkg23,14,True,16.0,37.739611,-122.492203,37.728137032852786,-122.50207893978042
,14.0,dn4,pkg11,14,True,18.0,37.751751,-122.410654,37.76294485873651,-122.41353847110254
,15.0,dn1,pkg6,15,True,15.0,37.774524,-122.473656,37.74787000649204,-122.43057413485569
,18.0,dn3,pkg26,18,True,26.0,37.774524,-122.473656,37.7813298238825,-122.44359653502846
,18.0,dn10,pkg1,18,True,18.0,37.78929,-122.426797,37.78183630734142,-122.4429591874199
,19.0,dn6,pkg9,19,False,15.0,37.751751,-122.410654,37.710242085551016,-122.40792930471687
,19.0,dn12,pkg25,19,True,26.0,37.78929,-122.426797,37.767419943319524,-122.41334675219755
,21.0,dn13,pkg27,21,True,24.0,37.739611,-122.492203,37.768531975257254,-122.47525583123983
,21.0,dn8,pkg28,21,True,28.0,37.718779,-122.462401,37.71391093980005,-122.4971239083968
,23.0,dn2,pkg29,23,True,31.0,37.774524,-122.473656,37.77859856352083,-122.44421931990875
,27.0,dn7,pkg24,27,False,17.0,37.718779,-122.462401,37.7319031912442,-122.41098175148073
,27.0,dn11,pkg30,27,True,34.0,37.78929,-122.426797,37.7920314211861,-122.4655723344716
,27.0,dn4,pkg31,27.0,True,35.0,37.751751,-122.410654,37.7801827275009,-122.40427220428046
,33.0,dn6,pkg34,33.0,True,38.0,37.751751,-122.410654,37.74322524584319,-122.42162542192553
,34.0,dn9,pkg32,34,True,35.0,37.718779,-122.462401,37.74450870981824,-122.4771818407577
,35.0,dn14,pkg33,35.0,True,45.0,37.739611,-122.492203,37.713252164903906,-122.47824325483563
,38.0,dn10,pkg36,38.0,True,44.0,37.78929,-122.426797,37.78095680405204,-122.40805102431047
,41.0,dn1,pkg37,41.0,True,50.0,37.774524,-122.473656,37.78797246792226,-122.49526978583421
,45.0,dn5,pkg35,45,True,47.0,37.751751,-122.410654,37.710173614985514,-122.42487010806586
,47.0,dn2,pkg39,47.0,True,54.0,37.774524,-122.473656,37.775470944948204,-122.48669960489251
,48.0,dn6,pkg38,48,True,52.0,37.751751,-122.410654,37.79567665107868,-122.420300521586
,48.0,dn7,pkg42,48.0,True,57.0,37.718779,-122.462401,37.71157150362541,-122.4645169514543
,49.0,dn14,pkg40,49.0,True,56.0,37.739611,-122.492203,37.73267927027763,-122.49311055756412
,50.0,dn10,pkg41,50.0,True,58.0,37.78929,-122.426797,37.790772913439625,-122.39757641411008
